SPNWR_ID,Species Confirm,Observer,Located,Beach,FullEXC,When did nest hatch?,NESTFATE,MARKED,DPSTK2,INSITSTN2,Nest Not Found,Nest Washed Out,Observation date,Nest Emerge Observer,Nest Emerge Date,Nest Emerge Time,Nest Excavation Observer,Nest Excavation Date,Nest Excavtion Time,Nest Marker Found,Nest Predated,Predated at Pre-Emergence,Predated at Emergence,Predated at Post Emergence,Predated Unknown,Predated by Cat,Predated by Crab,Predated by Dog,Predated by Mongoose,Predated by Night Heron,Predated by Unknown,Predated by Other,Predation Notes,Number of Turtles Predated,Disorientated Nest,Disorientated Cause,Disorientated Pattern Drawn,Live Hatchlings Aliver Emerged,Emerged Observed,Live Hatchlings Date Released,Live Hatchlings Time Released,Live Hatchlings Release Location,Dead Emerged,Dead Emerged (Dehydrated),Dead Emerged Predated,Dead Emerged Entangled,Dead Emerged Unknown,Dead in Nest Dehydrated,Dead In Nest Predated,Dead In Nest Entangled,Dead In Nest Unknown,Live Hatchlings Alive in Nest,Dead in Nest,Yolkless Eggs,Hatched Shells,Full Term Pipped (Live),Full Term Pipped (Dead),Full Term Unpipped (Live),Full Term Unpipped (Dead),Mid Pig Body,Pre-midterm (pigmented eye),Undeveloped,Unfertilized,Unknown Eggs,Total unhatched,Total eggs,Hatch success (%),Hatched Deformed,Type Deformity,Unhatched Deformed Twins,Unhatched Deformed Albinos,Unhatched Deformed Other,Relocated Nests Number of Eggs Reburied,Relocated Nests Number of Yolkless Reburied,Nest Notes,Unhatched Eggs,HatchlingsSampled,YolklessCollected,GeneticNotes,Genetic Nest ID,TempLogEi,TempLogDc,Substrate,Vegetation Type
1551,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,"JT, TW",6/23/2012,18:12,"MC, LZ",6/26/2012,22:00,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,46,TRUE,6/26/2012,22:17,137,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,16,48,0,2,0,13,1,1,6,0,9,32,80,60,,,,,,0,0,TW released 46 live emerged hatchlings at 66 at 20:15,,,,,,,,,
1555,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,,,,EW,6/27/2012,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,7,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,9,20,68,0,16,0,3,1,0,5,0,1,26,94,72.34042553,,,,,,0,0,,,,,,,,,,
1560,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,JW,6/24/2012,22:10,JW,6/29/2012,0:35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,0,FALSE,6/29/2012,1:04,137,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,29,39,0,17,0,10,0,0,6,0,10,43,82,47.56097561,,,,,,0,0,,,,,,,,,,
1565,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,N/A,,,"MC, JK",7/3/2012,21:15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,0,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,4,4,5,0,27,0,66,0,0,19,0,5,117,122,4.098360656,,,,,,0,0,,,,,,,,,,
1566,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,6/28/2012,21:19,"JV, LZ",6/30/2012,22:06,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,4,FALSE,6/28/2012,21:49,66,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,44,10,0,0,0,7,3,4,60,0,0,74,84,11.9047619,,,,,,0,0,,,,,,,,,,
1568,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,,,,EW,6/26/2012,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,0,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,23,49,0,4,0,0,0,0,18,0,6,28,77,63.63636364,,,,,,0,0,,,,,,,,,,
1569,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,,,,EW,7/2/2012,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,0,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,17,40,0,24,0,19,2,0,3,0,3,51,91,43.95604396,,,,,,0,0,,,,,,,,,,
1570,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,JW,6/24/2012,21:10,MC,6/27/2012,23:45,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,0,FALSE,6/28/2012,1:35,135,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,2,17,20,0,0,0,8,8,9,36,0,5,66,86,23.25581395,,,,,,0,0,,,,,,,,,,
1571,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,"TW, JT, MB, KT",6/26/2012,18:20,UNKNOWN,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,42,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,21,31,0,9,0,6,0,0,6,0,8,29,60,51.66666667,,,,,,0,0,,,,,,,,,,
1575,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,JT,6/27/2012,17:50,"LZ, JV",6/30/2012,23:05,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,41,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,22,62,0,3,0,4,0,2,6,0,0,15,77,80.51948052,,,,,,0,0,,,,,,,,,,
1576,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,N/A,,,"TJ, LZ, JV",7/2/2012,21:30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,0,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,16,15,0,6,0,45,0,0,5,0,0,56,71,21.12676056,,,,,,0,0,"Hatched fragments
Lots of roots",,,,,,,,,
1577,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,,,,EW,6/26/2012,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,2,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,4,0,35,0,24,0,7,0,1,5,0,12,49,84,41.66666667,,,,,,0,0,,,,,,,,,,
1578,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,JV,6/23/2012,23:15,LZ,6/26/2012,21:05,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,7,TRUE,,0:26,99,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,6,25,30,0,18,0,45,1,2,7,0,3,76,106,28.30188679,,,,,,0,0,,,,,,,,,,
1582,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,,,,EW,7/2/2012,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,0,FALSE,,,,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,24,29,0,19,0,9,0,0,24,0,5,57,86,33.72093023,,,,,,0,0,,,,,,,,,,
1583,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,,,,EW,6/27/2012,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,1,FALSE,,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3,72,42,0,8,0,1,2,0,2,0,0,13,55,76.36363636,,,,,,0,0,,,,,,,,,,
1588,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,,,,EW,7/6/2012,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,4,FALSE,,,,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,28,35,0,4,0,28,0,0,3,0,1,36,71,49.29577465,,,,,,0,0,,,,,,,,,,
1589,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,,,,EW,7/6/2012,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,2,FALSE,,,,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,3,29,27,0,18,0,15,2,1,14,0,13,63,90,30,,,,,,0,0,,,,,,,,,,
1593,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,,,,EW,7/6/2012,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,0,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,25,2,0,0,0,64,3,1,17,0,2,87,89,2.247191011,1,twins - preterm,1,,,0,0,,,,,,,,,,
1594,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,,,,EW,6/29/2012,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,5,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,17,5,0,0,0,0,0,4,57,0,0,61,66,7.575757576,,,,,,0,0,,,,,,,,,,
1595,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,,,,EW,7/2/2012,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,4,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,53,43,0,16,0,18,0,0,4,0,5,43,86,50,,,,,,0,0,,,,,,,,,,
1596,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,,,,EW,7/1/2012,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,9,FALSE,,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,2,28,30,0,17,0,39,3,0,2,0,0,61,91,32.96703297,,,,,,0,0,,,,,,,,,,
1598,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,,,,EW,7/6/2012,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,0,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,31,28,0,25,0,25,0,1,1,0,12,64,92,30.43478261,,,,,,0,0,,,,,,,,,,
1599,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,6/30/2012,19:07,"MC, JK, CS",7/2/2012,22:45,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,5,FALSE,6/30/2012,19:54,86,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,1,19,25,2,12,0,23,0,2,3,0,1,43,68,36.76470588,,,,,,0,0,,,,,,,,,,
1601,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,,,,EW,6/30/2012,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,28,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,2,39,50,0,1,0,19,2,2,9,0,0,33,83,60.24096386,,,,,,0,0,,,,,,,,,,
1602,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,,,,EW,7/2/2012,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,5,FALSE,,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,12,10,0,3,0,95,1,0,6,0,0,105,115,8.695652174,,,,,,0,0,,,,,,,,,,
1603,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,6/30/2012,19:43,JV,7/2/2012,22:41,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,14,FALSE,6/30/2012,20:15,,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,0,17,26,0,4,0,0,1,0,0,0,0,5,31,83.87096774,,,1-1 full/1 midterm unpipped,,,0,0,,,,,,,,,,
1605,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,6/30/2012,18:55,"LZ, MC",7/2/2012,22:25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,2,FALSE,6/30/2012,20:15,86,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23,4,31,37,0,13,0,4,1,0,9,0,8,35,72,51.38888889,,,,,,0,0,,,,,,,,,,
1607,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,N/A,,,JK,7/13/2012,2:00,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,0,FALSE,,,,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,30,13,0,23,0,40,1,0,19,0,6,89,102,12.74509804,,,,,,0,0,4 large shell fragments,,,,,,,,,
1608,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,N/A,,,JK,7/13/2012,3:17,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,0,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,35,15,0,19,0,4,0,0,15,0,24,62,77,19.48051948,,,,,,0,0,6 shell fragments,,,,,,,,,
1611,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,6/30/2012,17:35,"LZ, TJ",7/2/2012,23:30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,1,FALSE,6/30/2012,22:20,86,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,14,40,0,0,0,0,4,2,24,0,14,44,84,47.61904762,,,,,,0,0,,,,,,,,,,
1614,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,N/A,,,"LZ, SP",7/11/2012,9:26,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,9,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,6,33,29,0,17,0,8,2,0,6,0,16,49,78,37.17948718,,,,,,0,0,Most of nest decomposing,,,,,,,,,
1618,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,N/A,,,"JK, JW",7/17/2012,16:30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,2,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,37,2,0,0,0,0,0,3,82,0,1,86,88,2.272727273,,,,,,0,0,,,,,,,,,,
1621,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/9/2012,18:43,"JK, SM",7/12/2012,21:35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,32,TRUE,7/9/2012,20:36,86,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,19,35,0,15,0,17,0,0,18,0,0,50,85,41.17647059,,,,,,0,0,Hatched fragments,,,,,,,,,
1622,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/7/2012,18:37,"SM, SP, JW",7/10/2012,1:43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,30,TRUE,7/7/2012,20:30,123,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,4,18,39,0,22,0,6,3,2,17,0,11,61,100,39,,,,,,0,0,Probable lay,,,,,,,,,
1623,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/7/2012,17:25,JW,7/10/2012,21:20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,22,TRUE,7/7/2012,19:25,86,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,3,41,36,1,5,0,4,0,1,13,0,10,34,70,51.42857143,,,,,,0,0,,,,,,,,,,
1624,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,JK,7/9/2012,1:59,"JK, NR",7/12/2012,23:42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,2,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,0,36,31,2,13,1,15,0,1,6,0,6,44,75,41.33333333,,,,,,0,0,Full Term Pipped Alive-1: Died,,,,,,,,,
1625,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/11/2012,17:34,MC,7/14/2012,21:25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,15,FALSE,7/11/2012,19:50,86,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,28,36,0,9,0,2,1,1,1,0,12,26,62,58.06451613,,,,,,0,0,,,,,,,,,,
1627,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/11/2012,17:28,JV,7/14/2012,22:23,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,30,TRUE,7/11/2012,19:50,86,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,29,34,0,13,0,11,2,0,6,0,10,42,76,44.73684211,,,,,,0,0,,,,,,,,,,
1628,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/11/2012,17:55,LZ,7/14/2012,13:03,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,14,TRUE,7/11/2012,19:50,86,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,8,24,21,0,9,0,27,2,1,18,0,5,62,83,25.30120482,,,,FULL TERM UNPIPPED (1),,0,0,,,,,,,,,,
1629,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,N/A,,,"MC, JV, TJ",7/25/2012,17:17,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,0,FALSE,,,,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,43,18,0,23,0,1,1,2,27,0,20,74,92,19.56521739,,,,,,0,0,,,,,,,,,,
1630,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/14/2012,17:43,"TJ, NM, MC",7/17/2012,19:04,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,36,FALSE,7/14/2012,19:55,46,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,44,41,0,8,0,12,1,0,16,0,6,43,84,48.80952381,,,,,,0,0,Ipomea roots running through nest,,,,,,,,,
1631,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA`,7/21/2012,19:35,JT,7/23/2012,18:20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,1,TRUE,7/21/2012,20:38,86,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,21,2,0,0,0,0,0,16,95,0,0,111,113,1.769911504,,,,,,0,0,,,,,,,,,,
1632,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/12/2012,17:49,"JW, TJ",7/16/2012,1:51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,8,TRUE,7/12/2012,20:00,86,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,0,39,39,0,5,0,1,1,0,21,0,3,31,70,55.71428571,,,,,,0,0,NEST EXTREMELY SHALLOW,,,,,,,,,
1634,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/13/2012,20:20,"TJ, NM",7/17/2012,18:10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,28,FALSE,7/13/2012,21:20,46,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,50,24,0,0,0,11,0,2,8,0,13,34,58,41.37931034,,,,,,0,0,Probable lay,,,,,,,,,
1635,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/15/2012,17:37,"JK, NM",7/19/2012,18:33,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,27,TRUE,7/15/2012,19:37,123,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,23,31,0,24,0,2,0,1,17,0,9,53,84,36.9047619,,,,,,0,0,7 large fragments,,,,,,,,,
1637,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/15/2012,18:53,"MC, NM",7/19/2012,17:12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,27,TRUE,7/15/2012,19:37,123,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,4,43,29,0,7,0,35,0,0,3,0,11,56,85,34.11764706,,,,,,0,0,,,,,,,,,,
1638,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/13/2012,18:11,JV,7/17/2012,18:03,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,18,FALSE,7/13/2012,19:25,86,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,3,26,41,0,23,0,0,0,2,8,0,3,36,77,53.24675325,,,,,,0,0,,,,,,,,,,
1639,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/10/2012,21:05,"JW, NM, AS",7/13/2012,23:16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,32,TRUE,7/10/2012,22:19,46,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4,1,28,42,1,2,0,0,2,0,15,0,6,26,68,61.76470588,,,,,,0,0,,,,,,,,,,
1640,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,N/a,,,"JW, LZ",7/21/2012,17:42,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,0,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,40,40,0,1,0,2,0,1,12,0,9,25,65,61.53846154,,,,,,0,0,nest marker found but unlegible,,,,,,,,,
1642,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,N/A,,,JK,7/21/2012,18:00,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,0,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,32,1,0,1,0,2,3,1,89,0,3,99,100,1,,,,,,0,0,1 large shell fragment,,,,,,,,,
1643,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,N/A,,,JV,7/21/2012,17:45,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,0,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,26,13,0,12,0,5,0,1,15,0,24,57,70,18.57142857,,,,,,0,0,,,,,,,,,,
1644,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,N/A,,,"JV, LZ",7/21/2012,18:09,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,0,FALSE,,,,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,29,16,0,18,0,25,0,,6,0,9,58,74,21.62162162,,,,,,0,0,,,,,,,,,,
